model_label,sample,flow,dimension,metric,outcome,row_type,label,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,threshold_percentile,threshold_log_exports,threshold_exports_constant_2015_usd,exploratory,bh_q_value
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.04267323225521909,0.04032235767774672,1.0583020119076463,0.2944615482903237,-0.038102156524791264,0.12344862103522944,1749,57,0.7513593047206897,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.221387055378106,33053293667.13643,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.10029423040463097,0.05898199443981813,-1.7004211430484177,0.09459967501534901,-0.2184493633453334,0.017860902536071477,1749,57,0.7513593047206897,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.221387055378106,33053293667.13643,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.07688573558303821,0.02273016265779261,3.382542251921782,0.001316051580998428,0.03135174820091269,0.12241972296516374,1749,57,0.7550313643011778,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.221387055378106,33053293667.13643,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.04325224800341952,0.029404908385042342,1.4709193253402901,0.14691005028166457,-0.01565286180748851,0.10215735781432755,1749,57,0.7550313643011778,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.221387055378106,33053293667.13643,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.03363348757961869,0.037165964693284134,-0.9049539775755165,0.36936674241029355,-0.10808586140846782,0.04081888624923044,1749,57,0.7550313643011778,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",35,24.221387055378106,33053293667.13643,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,0.0037206631137288674,0.005640551438844602,0.6596275477794419,0.512196631614483,-0.00757871920532059,0.015020045432778325,1746,57,0.9001338010940205,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,-0.007689192057161974,0.01006552295457396,-0.7639138166852883,0.44812535688093036,-0.027852857496262467,0.012474473381938519,1746,57,0.9001338010940205,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.011409855170890841,0.0115382222583597,-0.9888746217056225,0.3269780700636662,-0.03452369182195384,0.01170398148017216,1746,57,0.9001338010940205,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.002929096225768011,0.006506254308583509,-0.45019700842368565,0.6543064513744271,-0.015962689783901904,0.01010449733236588,1752,57,0.8256113986660377,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.0174675550390459,0.009349137410721955,1.868360071273894,0.06694653181102728,-0.0012610177082162805,0.03619612778630808,1752,57,0.8256113986660377,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,0.020396651264813912,0.011390246505344927,1.790712014462785,0.07874504815100944,-0.00242075433240772,0.04321405686203554,1752,57,0.8256113986660377,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.015329489128961753,0.027430751263612593,0.5588432114616054,0.578496720607105,-0.039620908750894704,0.07027988700881821,1746,57,0.8128819071472293,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.03262876313027557,0.03881845818138646,-0.8405476327218256,0.40417607163405156,-0.11039147920212224,0.04513395294157109,1746,57,0.8128819071472293,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.047958252259237326,0.0475322922913069,-1.0089614859161407,0.31733292520608514,-0.14317687563736212,0.04726037111888746,1746,57,0.8128819071472293,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.009999468739150934,0.014565819558932406,0.686502307590294,0.4952292851586425,-0.01917937410469321,0.039178311582995076,1746,57,0.8807730961362972,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.020215583605659976,0.024219103236245786,-0.8346957939964421,0.40743581672731,-0.0687322773824878,0.028301110171167848,1746,57,0.8807730961362972,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.030215052344810908,0.02826177738556634,-1.0691136630437876,0.2896052797780094,-0.08683019559059135,0.026400090900969536,1746,57,0.8807730961362972,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.014510818015952075,0.03086512708453002,-0.4701363443672673,0.6400834297331749,-0.07634109738409692,0.04731946135219276,1752,57,0.8041922853994838,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.014583959056050422,0.03173808556828581,0.4595097276637063,0.6476470883302328,-0.04899506629261771,0.07816298440471856,1752,57,0.8041922853994838,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.029094777072002496,0.0442714597171137,0.6571903718086697,0.5137506005374394,-0.05959161371615295,0.11778116786015794,1752,57,0.8041922853994838,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.011439144483578008,0.020917928721106076,-0.5468583737947235,0.5866486513053607,-0.05334279105165509,0.030464502084499072,1752,57,0.8062081212123562,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.05514895737590469,0.02780464991442816,1.9834436882187554,0.052229230421154606,-0.0005504495059877948,0.11084836425779718,1752,57,0.8062081212123562,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.06658810185948269,0.03479451535580262,1.9137528193327145,0.060768012567445226,-0.0031136880938386624,0.13628989181280404,1752,57,0.8062081212123562,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.0020395937507140874,0.007557602462572031,-0.26987311926168256,0.7882498922339224,-0.01717929074060333,0.013100103239175154,1743,57,0.9165650995088819,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,-0.0031885541156992606,0.01024925613333503,-0.31110102764713804,0.7568789530068216,-0.023720281339897287,0.017343173108498762,1743,57,0.9165650995088819,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.0011489603649851732,0.012734386764543497,-0.0902250250623954,0.9284303384461061,-0.02665900246127611,0.024361081731305766,1743,57,0.9165650995088819,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,0.024238011295195178,0.007471775342221209,3.243942729143902,0.001990103654581115,0.00927024668757416,0.039205775902816195,1749,57,0.7756412254748161,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.00877304708986644,0.012278424519772083,0.7145091844429312,0.4778803530946395,-0.01582359287144112,0.033369687051174005,1749,57,0.7756412254748161,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.015464964205328738,0.01437313937358033,-1.075962864018095,0.2865576358512382,-0.04425782225616045,0.013327893845502974,1749,57,0.7756412254748161,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.042303832359604235,0.02268372498919499,1.864942040152354,0.06743254894059024,-0.0031371291938981707,0.08774479391310663,1743,57,0.8788785073641224,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.0009110114803914382,0.05762903742553772,-0.015808202272483782,0.9874435918796374,-0.11635584583923653,0.11453382287845365,1743,57,0.8788785073641224,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.04321484383999567,0.06193268389129811,-0.6977712110110507,0.488207468630923,-0.1672809180385777,0.08085123035858635,1743,57,0.8788785073641224,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.0074502690240635,0.016464734759973045,0.452498575450826,0.6526579832424932,-0.025532558072144444,0.04043309612027145,1743,57,0.9119187724469245,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.003512348861664802,0.029693339133950166,-0.11828743294313182,0.9062631924907218,-0.06299525489335278,0.05597055717002317,1743,57,0.9119187724469245,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.010962617885728302,0.033952641718134995,-0.3228796738921461,0.7479888839868205,-0.07897793228794929,0.05705269651649268,1743,57,0.9119187724469245,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.13460054507832486,0.04238856049322036,3.175397878865288,0.0024331261939384468,0.04968605468495961,0.2195150354716901,1749,57,0.7518471990927883,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.04804025875911874,0.041553983328600025,1.1560927475767278,0.2525516825286076,-0.03520237267505845,0.13128289019329592,1749,57,0.7518471990927883,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.08656028631920612,0.05935927552759527,-1.4582436451564422,0.15035936078628317,-0.20547120409739494,0.03235063145898272,1749,57,0.7518471990927883,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.07638634040042508,0.02263979144678067,3.373986044879713,0.0013504483901972265,0.031033388308010265,0.12173929249283989,1749,57,0.7575280750404615,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.03527680838603215,0.030587499996377894,1.1533079980452654,0.2536828877893248,-0.02599731709447118,0.09655093386653549,1749,57,0.7575280750404615,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.04110953201439293,0.038054635890810214,-1.0802765826573166,0.2846496437458841,-0.1173421281717936,0.03512306414300775,1749,57,0.7575280750404615,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",40,24.592881990385933,47923987092.24118,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,0.0024986796909227914,0.0053851331824625644,0.46399589504305844,0.6444493710771417,-0.008289038376605044,0.013286397758450627,1746,57,0.9000460489063626,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,-0.005363525319910405,0.011998274397481088,-0.4470247255752394,0.6565813980003309,-0.029398957148854436,0.018671906509033626,1746,57,0.9000460489063626,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.007862205010833196,0.013151359165885081,-0.5978245222918047,0.5523670819021318,-0.03420754320012737,0.01848313317846098,1746,57,0.9000460489063626,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.0015266403523635569,0.0062289297942789215,-0.24508870749606596,0.807283668608348,-0.014004686151107788,0.010951405446380676,1752,57,0.8255350171989175,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.019526401012250796,0.011281036433749829,1.7309048797886206,0.0889757912831409,-0.0030722305226432434,0.042125032547144836,1752,57,0.8255350171989175,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,0.021053041364614354,0.012886479325310179,1.6337310473361275,0.10792563562054105,-0.004761678742438248,0.046867761471666956,1752,57,0.8255350171989175,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.008356641144652666,0.025963117733979055,0.32186585718540145,0.748752741282817,-0.04365373348829546,0.0603670157776008,1746,57,0.8122128772756712,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.019169111280526258,0.04895322343998695,-0.3915801643588635,0.6968545636419277,-0.1172342017943662,0.07889597923331368,1746,57,0.8122128772756712,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.027525752425178924,0.055412106688283794,-0.49674618184114094,0.6213125625554052,-0.1385295408602915,0.08347803600993367,1746,57,0.8122128772756712,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.006525058935955419,0.013866306122828681,0.4705693699645749,0.6397760228994461,-0.021252490109304557,0.03430260798121539,1746,57,0.8804398328747083,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.013932062387416596,0.02998105356048789,-0.4646955571227056,0.6439512619703143,-0.0739913296737449,0.046127204898911714,1746,57,0.8804398328747083,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.020457121323372015,0.03303237832928231,-0.6193051290296384,0.5382268869024212,-0.08662892663297837,0.045714683986234336,1746,57,0.8804398328747083,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.006122032836735805,0.02992253987226061,-0.2045960290426808,0.8386295594680475,-0.06606408312019725,0.05382001744672564,1752,57,0.8045954222200948,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.005044853901605251,0.040251208215170926,-0.12533422287939705,0.9007078265796026,-0.08567771318105961,0.07558800537784911,1752,57,0.8045954222200948,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.0010771789351305544,0.05015494148324838,0.021477025060239165,0.9829414744081088,-0.09939524209554487,0.10154959996580598,1752,57,0.8045954222200948,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.005715290117018927,0.019977002353191844,-0.2860934796909488,0.7758622246196549,-0.04573403467145258,0.03430345443741473,1752,57,0.8059686336873222,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.05614574309330551,0.034348016789960065,1.6346138246245683,0.10773975112265774,-0.01266160275201287,0.12495308893862389,1752,57,0.8059686336873222,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.061861033210324434,0.03973495791394287,1.5568415435169645,0.12514208213856057,-0.01773765244459241,0.14145971886524128,1752,57,0.8059686336873222,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.003079395697679097,0.00680659706633216,-0.4524133965430213,0.6527189605859838,-0.01671464809774615,0.010555856702387956,1743,57,0.916718203364256,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,-0.00020876069037896808,0.012017235987149322,-0.017371772560862343,0.9862017740758016,-0.02428217714784049,0.023864655767082552,1743,57,0.916718203364256,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,0.002870635007300129,0.013811000122881698,0.20785134905213254,0.8360991044209507,-0.02479612280686945,0.030537392821469708,1743,57,0.916718203364256,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,0.02237749786898671,0.006806029687204418,3.2878930738514427,0.0017472981955507416,0.008743382065891373,0.03601161367208204,1749,57,0.7749369972232667,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.0066662650003222745,0.016320295260685288,0.40846473019277707,0.6844902680654046,-0.02602721500950244,0.03935974501014699,1749,57,0.7749369972232667,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.015711232868664434,0.01768259249937787,-0.8885141061310555,0.3780649505134763,-0.051133722178212146,0.019711256440883274,1749,57,0.7749369972232667,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9832875713239656
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.03098340048478691,0.021012907527270443,1.4744937341287403,0.14594869724790266,-0.011110511495226186,0.07307731246480001,1743,57,0.8791807771716864,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.02588660325965844,0.06779851104150719,0.381816692756133,0.7040423819020897,-0.10993013473594579,0.16170334125526267,1743,57,0.8791807771716864,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
