model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,horizon,bh_q_value
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,log_population,-0.004297533738793047,0.08357308036394276,-0.0514224642681377,0.9591625892242686,-0.17152688127964186,0.16293181380205576,1322,60,0.628798779492391,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.024301748277191226,0.0807555594658032,-0.30092972468950646,0.7645260496195456,-0.18589324952319566,0.1372897529688132,1322,60,0.628798779492391,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,product_exposure,-0.0852174807958437,0.17189958040578257,-0.49573989997346757,0.621919545498324,-0.4291877466831271,0.25875278509143973,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.9123275336533083
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,partner_exposure,-0.0496105062077374,0.16184037990469924,-0.3065397290648407,0.7602729447110903,-0.3734523583850899,0.2742313459696151,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.9123275336533083
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,product_x_partner,-0.10565970827268964,0.2830416464435207,-0.37330092444107305,0.7102624304245795,-0.6720247346126681,0.46070531806728876,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.9123275336533083
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.11086211865865978,0.013028096685757785,-8.509463917308304,7.567688531270753e-12,-0.13693127991214818,-0.08479295740517137,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,oil_export_share,-0.040464517451203094,0.06687991332116415,-0.6050324445979522,0.5474775573257729,-0.1742909148937965,0.09336187999139033,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.11327715770723992,0.07762979099568638,1.4591969945344092,0.14981475085107496,-0.04205969527708672,0.26861401069156654,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_population,-0.019734330882680118,0.08474293607771362,-0.23287287172328705,0.8166661137392801,-0.18930455429981455,0.1498358925344543,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.02848908285420155,0.08433263941758151,-0.3378179913607945,0.7366993985647674,-0.19723830455076657,0.1402601388423635,1322,60,0.6292873116577067,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,product_exposure,0.5561209892989516,0.45229811324789787,1.2295452335750734,0.22374823776005662,-0.3489254448281358,1.461167423426039,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.4474964755201133
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,partner_exposure,0.7633905468167337,0.39974492747617557,1.9096941433039973,0.0610382103155953,-0.03649720547732327,1.5632782991107907,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.4216946256113104
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,product_x_partner,-0.977819929015691,0.5562802291855313,-1.7577829980536073,0.08397136650421214,-2.090934096537821,0.1352942385064393,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,0.4216946256113104
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10947732960627081,0.013437670036136126,-8.14704701870697,3.087684791316755e-11,-0.1363660452408544,-0.08258861397168722,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,oil_export_share,-0.04772113861312768,0.0656165034728486,-0.727273415793546,0.4699346025731618,-0.17901945878861047,0.08357718156235511,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.09622924206180783,0.07607296314543757,1.264959823871132,0.21085927091341322,-0.055992405589691874,0.24845088971330753,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_population,-0.0038658283291822804,0.08487370431449147,-0.045548009956744906,0.9638243254925725,-0.17369771838370995,0.1659660617253454,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.02495870758295818,0.08309457827262208,-0.30036505511914424,0.7649545480242336,-0.19123057465066873,0.14131315948475237,1322,60,0.6291825591209672,ok,1925,603,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",5,
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,product_exposure,-1.9401373116846494,2.3676366051436237,-0.8194404949939343,0.4162049174597222,-6.689014950819467,2.8087403274501677,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,partner_exposure,-2.5455217424443424,2.805438824977229,-0.9073524326323543,0.36832759916703917,-8.172519430751686,3.0814759458630014,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,product_x_partner,2.5857003958843,2.86205723999077,0.9034411890003426,0.3703798532044682,-3.1548594515976993,8.326260243366299,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10280996979109983,0.015260617092505448,-6.7369470820148045,1.1953379295841849e-08,-0.13341889141047206,-0.07220104817172761,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,oil_export_share,-0.032128906970921245,0.04144812320995014,-0.7751595122456184,0.4416903135158686,-0.11526331411272034,0.05100550017087785,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.08315155894969514,0.050684788711194945,1.6405624066719082,0.10681057858108586,-0.01850925303131644,0.18481237093070674,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,log_population,0.04026030070663526,0.07851497440578491,0.5127722579206359,0.6102412795859078,-0.11722079478025278,0.19774139619352332,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,gini,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.005413641186309076,0.042323196743189045,-0.12791191599156032,0.8987027971442653,-0.09030322356301076,0.07947594119039261,1045,54,0.8249282442984431,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,product_exposure,0.00451285910096808,0.0641063687353833,0.07039642378741104,0.9441430929334007,-0.12406823326439761,0.13309395146633377,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,partner_exposure,-0.042024069602710594,0.09018301767739954,-0.46598650926761015,0.6431346378311847,-0.2229082961548353,0.1388601569494141,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,product_x_partner,0.05727640923856269,0.11753470487184274,0.4873148684128286,0.6280448081337665,-0.17846835436900346,0.29302117284612883,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10179371780986377,0.015859006650757523,-6.418669217532706,3.8791437938968696e-08,-0.13360285688934012,-0.06998457873038741,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,oil_export_share,-0.027954851582963444,0.04269759618324473,-0.6547172225572129,0.5154812606232926,-0.11359538413720607,0.057685680971279185,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.08331429098236844,0.051039500034217894,1.6323492770601766,0.108534015731743,-0.01905798181429033,0.1856865637790272,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_population,0.01973372206888032,0.0718752621499596,0.27455513174627655,0.7847254211425845,-0.12442979715082311,0.16389724128858377,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.009720632710130808,0.04347871005908427,-0.2235722425279224,0.8239497004470623,-0.09692788129272581,0.07748661587246419,1045,54,0.8219827584180937,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,product_exposure,0.04243128710703999,0.1999971060060341,0.21215950547684326,0.8327964223044908,-0.3587121073397262,0.44357468155380614,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,partner_exposure,-0.12605040475345033,0.28781276666993405,-0.437959741021516,0.6631952631213687,-0.7033297089030267,0.4512288993961261,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,product_x_partner,0.1077340504151223,0.3151575974429507,0.341841831798531,0.7338217027313598,-0.524392038550077,0.7398601393803216,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.10190581075031241,0.01598303639468415,-6.375873034000323,4.543022452555977e-08,-0.13396372199196988,-0.06984789950865493,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,oil_export_share,-0.026645353496798266,0.043658757090368296,-0.6103094836540042,0.5442650400028995,-0.11421373069136008,0.06092302369776355,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.08421587184333577,0.05004409998395115,1.682833178543391,0.0982901690744398,-0.016159881288761266,0.1845916249754328,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_population,0.029900693841792253,0.07545056369379888,0.39629516835869216,0.6934783450001579,-0.12143397213152063,0.18123535981510513,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Exports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.010049092670328066,0.042550863511464025,-0.23616659783227775,0.8142137111107124,-0.09539531675576426,0.07529713141510813,1045,54,0.8238673474001326,ok,1920,875,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,product_exposure,0.0592453070650971,3.165007148563216,0.018718854108115378,0.985135680103663,-6.288955106318,6.407445720448194,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,partner_exposure,0.46556256822193576,2.9665663595730383,0.1569365090113614,0.8758912068590394,-5.484616027336394,6.4157411637802655,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,product_x_partner,-0.45296192317634565,3.408146267474535,-0.13290565827504647,0.8947713239369915,-7.288837650620935,6.382913804268244,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.09761837829446107,0.014137469606418457,-6.904939922922417,6.4149865324234085e-09,-0.125974551341463,-0.06926220524745917,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,oil_export_share,-0.03591804664834932,0.049474976198727795,-0.7259841117270294,0.47104242669965,-0.13515228202739446,0.06331618873069583,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.07919869077643399,0.0425317244908093,1.862108619497619,0.06813572484904262,-0.006109145294969684,0.16450652684783768,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,log_population,0.002902142017172874,0.05984450594488456,0.04849471094047767,0.9615042670479501,-0.11713073612355572,0.12293502015790146,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,gini,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.01833181271937485,0.04142120315705177,-0.4425707445017551,0.6598772322137023,-0.10141222507287931,0.0647485996341296,1045,54,0.8253177206075027,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,product_exposure,-0.10087717516687619,0.12545848132440504,-0.8040681993115508,0.4249495177231887,-0.35251502166196325,0.15076067132821083,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,partner_exposure,-0.08836149950240592,0.0987341255979078,-0.89494386026424,0.37486356945617816,-0.28639707652162094,0.10967407751680912,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,product_x_partner,0.08007678563005358,0.1912302594188934,0.41874536944827284,0.6770943804824261,-0.303482541382989,0.4636361126430961,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.09986966492161381,0.015090218326710154,-6.61817229939221,1.855441007029139e-08,-0.13013680989888501,-0.0696025199443426,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,oil_export_share,-0.028147461517782885,0.04722523536317645,-0.5960258599310374,0.5536950365451514,-0.12286928822541784,0.06657436518985207,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.09431671081821714,0.04781432948742999,1.9725616113264177,0.05377234661254296,-0.0015866890700046293,0.1902201107064389,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_population,-0.004468319814917094,0.06208322120386898,-0.07197306660754632,0.9428942614321706,-0.1289914921210107,0.1200548524911765,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_1pct_share,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.022907132639621554,0.04503942299944777,-0.508601822894188,0.6131420506085892,-0.11324477495219143,0.06743050967294831,1045,54,0.8242549493054467,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,product_exposure,-0.03840837392811537,0.3815310791074434,-0.10066905694280058,0.9201930343336614,-0.8036628079371749,0.7268460600809442,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,partner_exposure,0.09146411350306123,0.31907781817410796,0.28665143201259113,0.7754968544040041,-0.5485249424944189,0.7314531695005414,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,product_x_partner,-0.13123582806343198,0.45127960846374743,-0.29080823862214134,0.7723329625779294,-1.0363880955082092,0.7739164393813451,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,0.9851356801036631
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,-0.09876589217871079,0.014939072951979054,-6.611246393681127,1.9036048760548684e-08,-0.12872987792590426,-0.06880190643151732,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,oil_export_share,-0.03674435765922722,0.04858852922133997,-0.7562352318145324,0.45285654886712634,-0.1342006055633151,0.060711890244860664,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_gdp_constant_2015_usd,0.08817239497647773,0.0444328154296055,1.9843981103598634,0.052399647182128806,-0.0009485466321514924,0.17729333658510696,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_population,0.0013829294678737725,0.0600015001199228,0.023048248212290727,0.9816983447033695,-0.118964839110726,0.12173069804647355,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
paired_product_partner,rd2_countries,Imports,product_partner_pair,top_5pct_share,annualized_real_export_growth_log,log_gni_per_capita_constant_2015_usd,-0.02135346619966487,0.04334634082228945,-0.49262442445163773,0.6243126916646912,-0.10829521571565538,0.06558828331632564,1045,54,0.82430483232546,ok,1925,880,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=53",10,
